iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F
10,0,750,100,0,10,0,0,0,61,39.5,36.9,-779.584,-138.559,248059,-1104.56,-275.242,291111
10,0,750,110,0,10,0,0,0,61,33.9,23.8,-432.613,35.354,153432,-520.864,-54.5289,134420
10,0,750,120,0,10,0,0,0,61,30.1,18.4,-293.251,71.1956,95375,-167.311,76.9936,84656.6
10,0,750,130,0,10,0,0,0,61,22.9,9,-48.0884,169.951,71878.1,-43.6962,134.021,62956.8
10,0,750,140,4,1,5,0,0,40.9,2.5,0.9,154.606,437.107,42208.6,90.7161,369.039,42768.6
10,0,750,150,7,0,3,0,0,38.5,0.3,0.2,224.983,501.645,32657.6,239.318,447.295,20301.9
10,0,750,160,10,0,0,0,0,38,0,0,457.613,632.111,15748.7,330.734,514.334,16806.4
10,0,750,170,10,0,0,0,0,38,0,0,644.541,677.164,9884.73,478.422,565.878,12184.6
10,0,750,180,10,0,0,0,0,38,0,0,918.348,812.174,5344.83,706.22,708.653,9420.62
10,0,750,190,10,0,0,0,0,38,0,0,1030.86,903.538,13116.9,944.019,812.144,12704.3
10,0,750,200,10,0,0,0,0,38,0,0,1186.39,977.058,25638.4,987.708,820.6,19479.7
10,0,800,100,0,10,0,0,0,61,39.3,36.7,-956.303,-181.996,299605,-1030.11,-287.746,262279
10,0,800,110,0,10,0,0,0,61,33,24.4,-427.997,52.9924,134047,-609.638,-93.7051,158578
10,0,800,120,0,9,1,0,0,58.9,24.1,14.1,-154.684,179.716,87440.7,-245.486,84.6558,79863.3
10,0,800,130,1,5,4,0,0,51.5,12.5,5.6,4.62885,250.474,68598.9,-21.2292,220.857,52676.3
10,0,800,140,4,0,6,0,0,41.5,2.3,0.4,202.326,476.057,40913.7,43.9952,306.332,44535
10,0,800,150,10,0,0,0,0,38,0,0,404.858,568.704,17626.6,193.292,445.324,26312.8
10,0,800,160,9,0,1,0,0,38.2,0.1,0.1,548.744,664.691,13692,292.813,490.151,17788.2
10,0,800,170,10,0,0,0,0,38,0,0,752.212,751.669,7261.65,473.848,592.823,12622.9
10,0,800,180,10,0,0,0,0,38,0,0,866.938,820.399,7134.6,621.431,655.626,6284.61
10,0,800,190,10,0,0,0,0,38,0,0,1087.72,948.318,19167.8,882.698,799.233,14652.4
10,0,800,200,10,0,0,0,0,38,0,0,1324.21,1026.27,29944.7,1149.12,930.911,27012.9
10,0,850,100,0,10,0,0,0,61,40.8,37.4,-1006.86,-212.123,262989,-1041.8,-264.523,259367
10,0,850,110,0,10,0,0,0,61,33.3,22.2,-388.516,62.6779,133172,-529.413,-41.2645,125356
10,0,850,120,0,9,1,0,0,59.3,26.5,14.8,-270.431,100.209,110986,-129.015,103.354,63528.9
10,0,850,130,0,9,1,0,0,58.7,21.3,11.1,-126.378,197.245,94202.2,-36.0207,151.05,71346.8
10,0,850,140,4,2,4,0,0,45.6,6.2,1.4,152.925,415.381,40631.9,60.9813,292.813,43546.9
10,0,850,150,9,0,1,0,0,38,0,0,383.848,592.433,21916.9,228.865,431.874,21006.1
10,0,850,160,9,0,1,0,0,38,0,0,422.903,598.273,17716.5,389.971,545.582,13682.2
10,0,850,170,10,0,0,0,0,38,0,0,774.496,801.417,8407.35,475.938,587.872,7789.36
10,0,850,180,10,0,0,0,0,38,0,0,938.032,838.558,4771.71,828.949,754.878,10055.8
10,0,850,190,10,0,0,0,0,38,0,0,1120.26,917.287,15670.3,896.782,798.862,10998.9
10,0,850,200,10,0,0,0,0,38,0,0,1225.54,989.839,21235.5,1092.84,899.734,30374.2
10,0,900,100,0,10,0,0,0,61,40,35.9,-809.837,-143.893,211933,-1057.38,-260.556,249970
10,0,900,110,0,10,0,0,0,61,34.5,26.1,-562.867,-26.7442,169621,-471.982,-48.0842,127567
10,0,900,120,0,9,1,0,0,58.7,26.9,15.8,-283.807,154.441,106963,-228.025,82.3291,79866.7
10,0,900,130,0,8,2,0,0,58.1,19.2,7.3,-68.2343,231.755,75429.5,-93.1724,126.937,62873.5
10,0,900,140,4,0,6,0,0,41.4,2.2,0.8,83.1856,385.295,54065.5,93.6975,354.856,42965.8
10,0,900,150,7,0,3,0,0,38.5,0.3,0.2,339.212,592.892,24495.2,196.587,460.542,26418.5
10,0,900,160,9,0,1,0,0,38.6,0.4,0.1,497.486,635.854,14374.1,427.682,546.167,12703.8
10,0,900,170,10,0,0,0,0,38,0,0,770.766,787.671,6391.35,568.615,630.012,5398.19
10,0,900,180,10,0,0,0,0,38,0,0,894.8,834.992,7076.16,806.093,777.349,9007.15
10,0,900,190,10,0,0,0,0,38,0,0,1160.5,938.715,15882.3,1060.27,873.094,30492.2
10,0,900,200,10,0,0,0,0,38,0,0,1216.5,974.625,20164.4,1155.41,921.849,29677
10,0,950,100,0,10,0,0,0,61,39.7,34.8,-1011.38,-213.915,268561,-882.327,-171.626,223971
10,0,950,110,0,10,0,0,0,61,33.6,26.9,-635.491,-40.0289,185270,-454.797,0.185209,141979
10,0,950,120,0,10,0,0,0,61,28,16.8,-301.971,126.371,107931,-214.635,77.9834,81567.2
10,0,950,130,3,3,4,0,0,46.8,8.4,3,59.2724,365.529,55548.2,-53.253,257.916,51504.9
10,0,950,140,4,0,6,0,0,40,1.2,0.5,175.618,440.409,39619.7,155.982,370.718,33228.6
10,0,950,150,10,0,0,0,0,38,0,0,398.438,582.237,24578.3,198.262,449.872,25124.8
10,0,950,160,10,0,0,0,0,38,0,0,583.974,676.258,9512.03,353.234,543.409,13194.2
10,0,950,170,10,0,0,0,0,38,0,0,883.304,833.411,9443.89,534.411,634.115,8193.55
10,0,950,180,10,0,0,0,0,38,0,0,851.676,805.535,6098.92,758.909,736.985,5610.43
10,0,950,190,10,0,0,0,0,38,0,0,971.795,852.312,9368.47,891.5,777.884,13541.3
10,0,950,200,10,0,0,0,0,38,0,0,1424.22,1108.96,39763.6,1169.82,916.713,29833.1
10,0,1000,100,0,10,0,0,0,61,39.4,36.5,-937.192,-188.395,279872,-1048.13,-267.044,259535
10,0,1000,110,0,10,0,0,0,61,35.1,27.5,-534.938,6.61185,160670,-654.259,-91.6948,180758
10,0,1000,120,0,8,2,0,0,57,23.2,13.3,-92.1651,182.981,88859,-229.339,87.3642,95995.8
10,0,1000,130,0,7,3,0,0,58,19.6,9.7,-82.0131,183.79,85688.7,-75.9953,162.798,71388.7
10,0,1000,140,3,1,6,0,0,44.4,4.5,1.1,159.143,431.968,42535,109.832,289.917,41333.5
10,0,1000,150,7,0,3,0,0,39.5,1,0.2,292.953,544.165,26279.1,233.942,439.54,28353.4
10,0,1000,160,10,0,0,0,0,38,0,0,504.721,652.136,14015.2,385.201,517.072,12968.9
10,0,1000,170,10,0,0,0,0,38,0,0,646.048,701.635,10441,558.015,639.898,8197.74
10,0,1000,180,10,0,0,0,0,38,0,0,887.185,823.35,5228.89,795.126,738.94,6678.04
10,0,1000,190,10,0,0,0,0,38,0,0,1124.36,967.245,14509.1,904.01,784.545,17424
10,0,1000,200,10,0,0,0,0,38,0,0,1306.56,1042.75,33572.4,1130.91,923.637,25651.4
10,50,0,100,0,10,0,0,0,61,40.4,38.6,-871.394,-207.099,241216,-1026.81,-279.219,272241
10,50,0,110,0,10,0,0,0,61,34.8,33.6,-720.161,-53.1027,205791,-543.383,-28.1325,137860
10,50,0,120,0,10,0,0,0,61,29.2,22.4,-187.995,108.953,110063,-304.384,53.7931,101207
10,50,0,130,2,6,2,0,0,52.1,15.2,10.6,-0.600298,265.858,79088.4,-57.2111,185.052,63489.2
10,50,0,140,2,1,7,0,0,42.1,3.1,2.3,58.0022,372.57,56837.2,74.1928,294.968,43605.6
10,50,0,150,9,0,1,0,0,38,0,0,307.094,541.934,22643,239.309,474.321,27188.5
10,50,0,160,9,0,1,0,0,38,0,0,563.68,710.517,11826.1,342.767,529.437,22943.1
10,50,0,170,10,0,0,0,0,38,0,0,656.488,725.438,6728.06,573.373,637.104,7578.59
10,50,0,180,10,0,0,0,0,38,0,0,867.299,829.102,9328.67,724.895,681.642,8622
10,50,0,190,10,0,0,0,0,38,0,0,1053.78,912.783,10527.8,830.945,783.611,10291.5
10,50,0,200,10,0,0,0,0,38,0,0,1276.02,991.222,25996.2,1033.28,860.934,21982.6
