iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,100,50,139,4645,1673,3682,0,0,44.4789,5.0501,2.4876,97.8455,315.252,38314.8,132.628,420.429,51019.4,2.02962,0.169602,2.62454,175.381,2.15369,0.581398,2.39469,177.476
10000,100,50,142,6069,746,3185,0,0,41.7834,2.7731,1.4185,127.155,350.116,34644.9,178.39,465.51,44077.1,2.02213,0.124656,2.39804,80.0407,2.15299,0.5797,2.39042,173.005
10000,100,50,145,7295,215,2490,0,0,39.8104,1.2511,0.6865,160.971,382.102,30703,230.049,508.552,37466,2.0162,0.0905727,2.23166,31.2756,2.1514,0.573576,2.38138,167.753
10000,100,50,148,8236,68,1696,0,0,38.8551,0.5704,0.3409,196.901,409.463,26955.2,284.979,543.295,31734.6,2.01063,0.0521162,2.13584,9.37316,2.14889,0.563196,2.37061,162.531
10000,100,50,151,8909,17,1074,0,0,38.3525,0.227,0.1466,237.847,436.276,23355.4,345.888,577.776,26183.7,2.00684,0.0319492,2.07666,3.25672,2.14574,0.550255,2.3593,157.588
10000,100,50,154,9341,7,652,0,0,38.1504,0.0957,0.0673,283.006,464.369,20050.3,406.266,609.927,21983.8,2.00405,0.0177489,2.0439,1.59635,2.14216,0.535705,2.34819,152.888
10000,100,50,157,9643,2,355,0,0,38.052,0.0315,0.025,324.322,485.854,17467,470.273,641.631,17924.7,2.00159,0.0076784,2.02643,1.97119,2.13846,0.52116,2.33748,148.453
10000,100,50,160,9798,1,201,0,0,38.022,0.0129,0.0103,377.423,513.589,14476.2,529.43,670.325,14715.3,2.00102,0.00374836,2.01398,0.143141,2.13465,0.506405,2.32733,144.263
10000,150,0,130,1187,6842,1971,0,0,54.7802,16.821,11.4854,2.87987,209.141,50783.7,7.18118,275.432,73225.1,2.34138,0.786974,3.67306,1273.78,2.15033,0.560139,2.3621,177.229
10000,150,0,133,2093,5054,2853,0,0,51.1594,12.0748,7.9188,40.3445,248.627,45445.2,47.585,322.651,66260.8,2.30128,0.685468,3.4741,931.847,2.16289,0.602457,2.38796,196.188
10000,150,0,136,3314,3381,3305,0,0,47.4997,8.0518,5.2613,73.8807,286.256,41096.7,85.062,371.269,59401.6,2.24982,0.584903,3.16103,580.155,2.17213,0.632485,2.40432,205.152
10000,150,0,139,4788,1817,3395,0,0,43.9009,4.6105,3.006,103.396,323.212,37084.3,125.364,421.663,52110.7,2.18728,0.455055,2.8194,333.541,2.17822,0.652411,2.41114,206.274
10000,150,0,142,6235,890,2875,0,0,41.3894,2.5079,1.6926,133.725,354.965,33261.7,167.749,464.386,45379.4,2.12946,0.319635,2.5494,168.105,2.18145,0.662397,2.41074,203.771
10000,150,0,145,7442,342,2216,0,0,39.7011,1.1806,0.8498,167.96,385.008,29537.5,219.741,505.665,38569,2.08289,0.20481,2.33796,58.1937,2.18244,0.664434,2.40582,199.626
10000,150,0,148,8461,128,1411,0,0,38.8018,0.5411,0.4044,202.934,411.05,26204.6,272.862,540.787,32703,2.05141,0.127758,2.21607,23.5703,2.1819,0.661209,2.39854,195.333
10000,150,0,151,9166,37,797,0,0,38.3355,0.2223,0.1726,247.528,439.391,22531.5,338.448,576.349,26758.1,2.02785,0.0677289,2.12306,7.84325,2.17992,0.65275,2.39018,191.005
10000,150,0,154,9582,9,409,0,0,38.1024,0.0667,0.0535,290.946,465.209,19412.2,400.457,609.6,22057.6,2.01419,0.0345128,2.0691,2.23679,2.17713,0.641282,2.38143,186.809
10000,150,0,157,9793,1,206,0,0,38.0378,0.0243,0.0213,337.164,491.21,16452.6,465.597,639.918,18086.1,2.00704,0.0184151,2.04068,0.881479,2.1739,0.62878,2.37279,182.787
10000,150,0,160,9929,0,71,0,0,38.0088,0.0055,0.0048,387.327,516.668,13942.3,524.723,670.246,14976.9,2.00419,0.0112657,2.02264,0.270632,2.17045,0.615709,2.36444,178.935
10000,150,50,130,1342,7376,1268,0,14,56.226,18.5894,11.4029,19.5142,211.575,48113.6,23.2864,274.949,70686.8,2.22985,0.443176,3.75438,1294.13,2.17809,0.638981,2.39085,200.07
10000,150,50,133,2361,5641,1983,4,11,53.019,13.9807,8.1101,56.1282,246.046,44009.4,62.4821,317.738,64224.6,2.21043,0.422886,3.51472,817.117,2.18413,0.657721,2.41133,212.939
10000,150,50,136,3757,3745,2477,1,20,49.1664,9.4899,5.4165,87.892,282.974,39824,100.622,366.926,57398.5,2.16872,0.351486,3.19429,514.046,2.18867,0.671462,2.4243,217.904
10000,150,50,139,5323,2149,2504,5,19,45.4773,5.8831,3.3621,115.959,318.932,36168.4,138.756,416.024,51062.3,2.13326,0.294596,2.87676,299.934,2.19154,0.679711,2.43017,217.876
10000,150,50,142,6789,1013,2182,0,16,42.4134,3.2692,1.9279,145.828,353.152,32480.9,178.488,460.372,44676.7,2.09256,0.213022,2.5756,145.135,2.19296,0.683228,2.43025,215.609
10000,150,50,145,7932,405,1652,0,11,40.3563,1.6633,1.0372,174.929,384.87,29292.2,228.299,505.022,37874.2,2.06301,0.153307,2.35734,60.8553,2.19299,0.682169,2.4265,212.303
10000,150,50,148,8760,138,1098,0,4,39.1737,0.796,0.5277,210.752,411.543,25888.3,280.947,540.481,32207.1,2.04046,0.10225,2.22571,21.1674,2.19202,0.677822,2.42073,208.711
10000,150,50,151,9336,35,628,0,1,38.4995,0.3294,0.228,245.136,435.783,22664.5,334.73,573.346,27206.5,2.02432,0.0631387,2.13385,6.80001,2.19024,0.670646,2.41384,205.143
10000,150,50,154,9673,8,319,0,0,38.175,0.1122,0.0864,291.118,464.135,19413.9,399.057,607.315,22267.5,2.01297,0.0367125,2.0764,3.28023,2.18789,0.661774,2.40652,201.594
10000,150,50,157,9856,1,143,0,0,38.0542,0.0346,0.0277,336.057,489.291,16516.5,466.351,640.53,17986.1,2.00646,0.0151158,2.04216,0.606315,2.18513,0.651439,2.3992,198.154
10000,150,50,160,9926,0,74,0,0,38.0213,0.0132,0.011,386.164,516.04,13990,523.213,668.137,15199.6,2.00356,0.00849865,2.02305,0.215981,2.18216,0.640625,2.39204,194.829
10000,150,100,130,1379,7738,801,46,36,57.3037,20.0031,10.541,37.9263,216.235,45383.9,46.3989,280.715,66212.8,2.05607,0.267746,3.66368,1067.98,2.18386,0.650464,2.41204,208.706
10000,150,100,133,2441,6149,1306,59,45,54.6544,15.6601,7.7767,73.4424,247.517,41500.6,84.4453,319.322,60514.7,2.04665,0.261821,3.4539,743.008,2.18498,0.657638,2.42766,216.389
10000,150,100,136,3924,4127,1792,78,79,50.9028,11.1231,5.3261,104.825,281.389,37977.6,121.037,366.205,55150.9,2.03622,0.237004,3.16815,491.229,2.18565,0.663245,2.43712,219.049
10000,150,100,139,5587,2309,1988,59,57,47.0345,7.1713,3.4033,132.598,318.19,34734.6,154.362,412.938,49868.7,2.03096,0.206018,2.83764,260.026,2.18577,0.66593,2.44113,218.031
