iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,300,0,151,0,185,9815,0,0,39.2031,0.7212,0.6679,500.831,311.842,48138.4,102.582,698.706,119559,-nan,-nan,-nan,-nan,2.08726,38.1671,2.08128,0.71701
10000,300,0,154,0,87,9913,0,0,38.8009,0.456,0.4341,591.84,335.408,53318.9,112.432,732.829,118863,-nan,-nan,-nan,-nan,1.85276,34.4054,2.04929,0.39986
10000,300,0,157,0,11,9989,0,0,38.4778,0.2516,0.2461,680.358,357.955,59339.2,128.262,767.8,117764,-nan,-nan,-nan,-nan,1.6006,30.1424,2.02319,0.1264
10000,300,0,160,0,5,9995,0,0,38.3348,0.1721,0.1708,772.82,381.093,66852.7,147.119,803.884,116890,-nan,-nan,-nan,-nan,1.30944,24.9513,2.01371,0.063222
10000,300,50,130,402,8369,1094,0,135,58.2292,21.9429,16.9326,75.5692,152.774,35588.6,68.6927,373.043,117004,-nan,-nan,-nan,-nan,2.44621,32.3397,3.09996,17.663
10000,300,50,133,793,7010,1994,2,201,55.8115,17.5333,12.9552,119.208,184.067,33228.5,102.927,419.192,115677,-nan,-nan,-nan,-nan,2.54277,35.217,3.16585,18.0106
10000,300,50,136,1368,5460,2934,4,234,52.9911,13.4261,9.582,163.444,212.602,32217.3,121,463.685,115988,-nan,-nan,-nan,-nan,2.61968,37.9683,3.10501,15.8752
10000,300,50,139,2217,3637,3926,4,216,49.3851,9.27,6.4719,206.101,243.67,32646.2,135.094,514.881,117274,-nan,-nan,-nan,-nan,2.66555,41.1545,2.89052,11.8756
10000,300,50,142,3101,2177,4537,4,181,46.349,6.2276,4.3105,259.274,273.882,34250.6,142.897,559.056,119062,-nan,-nan,-nan,-nan,2.70717,44.1366,2.67531,8.21806
10000,300,50,145,4005,1140,4744,2,109,43.9068,4.0727,2.8337,322.92,303.041,37139.7,148.646,603.327,122061,-nan,-nan,-nan,-nan,2.73129,47.0999,2.45121,4.90206
10000,300,50,148,4868,469,4590,1,72,42.167,2.6894,1.8696,410.095,335.273,41946.4,147.106,640.369,123959,-nan,-nan,-nan,-nan,2.74269,49.2677,2.28924,2.69262
10000,300,50,151,5593,223,4170,0,14,41.247,2.0089,1.4104,503.693,365.729,47994,149.203,674.046,126199,-nan,-nan,-nan,-nan,2.72436,50.5492,2.18461,1.42728
10000,300,50,154,6395,40,3551,0,14,40.7022,1.6069,1.1428,613.456,396.791,55777.8,148.189,708.29,127945,-nan,-nan,-nan,-nan,2.66136,50.8366,2.11632,0.669829
10000,300,50,157,6856,11,3132,0,1,40.4585,1.4267,1.0441,728.057,427.393,65619.5,147.658,740.94,130182,-nan,-nan,-nan,-nan,2.57189,50.3051,2.07658,0.357248
10000,300,50,160,7415,3,2582,0,0,40.3467,1.3371,1.0122,838.253,456.079,76805.6,152.384,773.416,131400,-nan,-nan,-nan,-nan,2.35848,46.8797,2.05324,0.205305
10000,300,100,130,656,8175,468,18,683,58.9423,23.3178,16.9702,95.7346,176.582,31327.7,99.4489,354.338,101130,-nan,-nan,-nan,-nan,2.65557,29.9143,3.68417,25.8593
10000,300,100,133,1327,6759,911,29,974,56.9168,19.0044,13.2062,134.259,205.258,28681,132.592,391.732,100010,-nan,-nan,-nan,-nan,2.75256,32.1978,3.77779,25.7639
10000,300,100,136,2400,5223,1259,33,1085,54.2171,14.8347,10.0527,165.761,232.439,27471.1,157.472,429.762,100509,-nan,-nan,-nan,-nan,2.81824,34.6191,3.68994,22.9031
10000,300,100,139,3785,3415,1744,42,1014,50.6156,10.5326,7.0417,196.448,260.622,27614.1,179.229,474.531,102309,-nan,-nan,-nan,-nan,2.87093,37.6465,3.44643,17.7015
10000,300,100,142,5360,2013,1851,33,743,47.0164,6.877,4.6738,231.318,290.151,28567.7,196.504,519.341,105240,-nan,-nan,-nan,-nan,2.91238,41.1506,3.12805,12.2697
10000,300,100,145,6552,993,1944,20,491,44.0181,4.2446,2.988,274.592,320.178,31033.8,211.604,559.12,108255,-nan,-nan,-nan,-nan,2.94016,44.4671,2.82945,7.92939
