iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,100,50,148,8173,58,1769,0,0,38.7195,0.4784,0.3131,196.099,411.323,26802.7,284.779,545.104,31502.5,2.02008,0.0631636,2.13761,0.711467,2.08839,0.296684,2.06765,0.34866
10000,100,50,151,8879,12,1109,0,0,38.3047,0.1954,0.138,237.525,436.261,23386.2,346.303,579.205,26205.2,2.01048,0.0359831,2.07675,0.291197,2.05742,0.175699,2.02977,0.128147
10000,100,50,154,9372,5,623,0,0,38.1259,0.0799,0.06,283.392,463.218,19991.5,406.696,611.154,21733.3,2.00459,0.0154603,2.04589,0.155359,2.03825,0.108976,2.01245,0.0451421
10000,100,50,157,9647,0,353,0,0,38.0436,0.0263,0.0218,332.067,489.262,17049.5,465.781,639.254,17865.5,2.00303,0.00915627,2.0252,0.0700397,2.02275,0.0593884,2.00563,0.0149995
10000,100,50,160,9820,0,180,0,0,38.0187,0.0113,0.01,381.284,514.678,14294.5,528.952,670.642,14832.9,2.00147,0.00507612,2.01276,0.0378855,2.01144,0.0305016,2.00249,0.00819989
10000,150,0,130,1245,6649,2106,0,0,54.4026,16.1797,11.405,-5.44739,210.335,51407,-2.17486,274.458,74411.2,2.42711,0.988564,3.67582,21.5691,2.69638,2.41836,3.43885,17.9648
10000,150,0,133,2147,4887,2966,0,0,50.7914,11.5825,7.9166,32.9572,247.39,46113.3,38.7674,322.241,66980.7,2.36683,0.847663,3.44589,17.081,2.61963,2.12685,3.26601,14.8586
10000,150,0,136,3308,3140,3552,0,0,47.0549,7.5387,5.1504,66.156,285.624,41590.7,77.4661,372.43,59983.5,2.29342,0.683686,3.13207,11.7886,2.52051,1.81686,2.94357,10.0939
10000,150,0,139,4721,1796,3483,0,0,43.7089,4.4283,3.0345,98.6112,322.336,37365.9,119.739,421.771,52701.8,2.22299,0.52995,2.81651,7.5446,2.41559,1.43149,2.64001,6.16393
10000,150,0,142,6245,843,2912,0,0,41.1654,2.3157,1.6511,132.656,355.825,33245.8,165.281,466.793,45459,2.14783,0.356567,2.53694,4.1616,2.31266,1.0756,2.37826,3.16062
10000,150,0,145,7564,352,2084,0,0,39.6217,1.1323,0.8436,168.369,385.468,29684.8,220.441,507.947,38372.7,2.09563,0.240996,2.33477,2.16989,2.22589,0.787521,2.21605,1.59015
10000,150,0,148,8546,109,1345,0,0,38.6773,0.4514,0.3627,206.111,413.533,25945,278.01,544.446,32139,2.05557,0.140136,2.19815,1.07453,2.15238,0.506182,2.10247,0.580577
10000,150,0,151,9199,34,767,0,0,38.2745,0.1799,0.146,245.984,439.388,22564.9,337.378,577.905,26690.6,2.03164,0.0771828,2.11756,0.509023,2.10026,0.308073,2.05071,0.24269
10000,150,0,154,9585,12,403,0,0,38.1102,0.0713,0.0629,293.581,466.488,19272.2,400.219,609.018,22071.7,2.01715,0.0424599,2.0697,0.262657,2.06261,0.189632,2.02379,0.0873189
10000,150,0,157,9800,4,196,0,0,38.0389,0.0249,0.0224,336.607,489.983,16682.6,462.08,639.71,18264.5,2.00775,0.0172603,2.04131,0.120107,2.03924,0.100389,2.01057,0.0401713
10000,150,0,160,9919,0,81,0,0,38.0075,0.0045,0.0044,383.167,515.456,14210,523.29,669.818,14974.1,2.00382,0.0083664,2.02223,0.0565969,2.02192,0.0548583,2.00416,0.010619
10000,150,50,130,1313,7093,1588,0,6,55.7285,17.8062,11.3833,9.64375,209.241,49028.8,8.01608,272.074,71759.4,2.31874,0.588832,3.74115,21.4456,2.58318,1.75749,3.50974,17.6284
10000,150,50,133,2308,5479,2207,0,6,52.601,13.349,8.2655,48.108,244.626,44466.9,53.7056,318.808,65407.9,2.28193,0.553061,3.52779,17.3511,2.52425,1.58797,3.32155,14.2931
10000,150,50,136,3641,3568,2777,0,14,48.7039,9.0003,5.465,79.8269,282.25,40282.8,93.2694,367.822,58559.2,2.23394,0.469286,3.20303,12.1384,2.44511,1.38214,3.02202,10.1558
10000,150,50,139,5277,1945,2767,0,11,44.8784,5.3679,3.2958,109.985,319.961,36479.9,132.035,417.772,51584.9,2.18011,0.389596,2.85265,7.54009,2.36031,1.12961,2.69006,6.03208
10000,150,50,142,6671,973,2346,1,9,42.1508,3.0626,1.9533,140.577,353.21,32991.7,175.712,462.328,45242.7,2.12573,0.287005,2.57761,4.46019,2.28066,0.906019,2.4245,3.33163
10000,150,50,145,7903,382,1710,0,5,40.154,1.4996,1.0054,172.312,382.765,29365.6,228.228,507.122,38117.3,2.07684,0.172676,2.35618,2.31047,2.20443,0.640213,2.22699,1.52319
10000,150,50,148,8760,110,1129,0,1,38.983,0.6589,0.471,207.431,411.429,25861.4,283.039,543.565,31926.3,2.04863,0.119107,2.20873,1.03398,2.14556,0.445936,2.11506,0.656688
10000,150,50,151,9345,43,611,0,1,38.4157,0.2696,0.2121,248.084,437.763,22533.7,338.103,576.574,26993.6,2.02623,0.0647816,2.12673,0.538369,2.0999,0.30253,2.0532,0.253526
10000,150,50,154,9668,10,322,0,0,38.1766,0.1138,0.0923,290.74,464.694,19268.4,400.107,607.514,22173,2.01461,0.0360649,2.07173,0.256324,2.06099,0.173552,2.02575,0.103012
10000,150,50,157,9822,1,177,0,0,38.0569,0.036,0.0293,338.98,491.067,16551.3,462.896,639.159,18164,2.0076,0.0194954,2.04017,0.116456,2.03706,0.0985745,2.01147,0.0432355
10000,150,50,160,9922,0,78,0,0,38.0188,0.0119,0.0101,383.146,514.108,14027.7,522.838,667.141,15085.5,2.004,0.0102483,2.02213,0.0578077,2.02102,0.0525393,2.00547,0.0170765
10000,150,100,130,1264,7549,1160,9,18,56.949,19.2917,11.2211,24.3448,210.895,47160.7,25.1837,273.562,69167.5,2.19272,0.370252,3.75209,20.9086,2.42047,1.26187,3.54825,17.3745
10000,150,100,133,2397,5745,1815,9,34,53.7806,14.5948,8.0363,59.4148,245.327,43046.9,68.6683,318.483,62987.5,2.16891,0.355789,3.50446,16.2036,2.3769,1.18005,3.31425,13.4946
10000,150,100,136,3834,3919,2205,8,34,50.0832,10.2714,5.5307,91.8297,280.875,39398.5,106.982,364.613,57008.5,2.14115,0.320889,3.19874,11.7152,2.32474,1.0335,3.01471,9.48186
10000,150,100,139,5445,2136,2372,8,39,46.07,6.3191,3.4178,122.882,319.102,35444.8,147.516,416.009,49979,2.1018,0.259847,2.85183,7.23111,2.26668,0.849909,2.67902,5.64248
10000,150,100,142,6904,969,2099,6,22,42.9561,3.6276,2.0195,149.044,351.347,32323.4,185.809,460.39,44209.3,2.07255,0.195734,2.57386,4.2685,2.2187,0.726425,2.41996,3.00098
10000,150,100,145,8051,411,1522,3,13,40.8807,2.0165,1.1881,178.511,381.003,29133.2,228.67,498.396,38286.3,2.04941,0.143845,2.37089,2.36195,2.16823,0.555199,2.25173,1.65478
10000,150,100,148,8941,117,936,0,6,39.3764,0.9239,0.5736,212.641,411.383,25593.4,285.812,540.719,31915,2.03027,0.0890667,2.2201,1.15893,2.12508,0.405774,2.12017,0.636002
