iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,250,100,136,3037,4718,448,130,1667,54.723,15.3739,9.6762,159.317,316.281,37509.7,162.481,350.027,47637.2,2.48102,1.28757,3.99074,22.4366,2.63901,1.92475,3.81329,20.838
10000,250,100,139,4835,2993,545,90,1537,50.9816,10.9191,6.9125,186.797,352.558,34415.5,189.447,389.796,43560.9,2.4114,1.126,3.59129,16.1173,2.54695,1.68893,3.44846,15.1889
10000,250,100,142,6593,1687,505,71,1144,47.2681,7.1927,4.6719,206.711,385.67,31362.7,214.88,431.37,39450.8,2.32054,0.883342,3.15283,10.1647,2.44351,1.38312,3.02993,9.59416
10000,250,100,145,8048,784,427,36,705,44.0089,4.3694,3.022,234.484,420.945,28488.2,245.925,470.332,35084.1,2.22917,0.692718,2.78004,6.02405,2.33561,1.09587,2.6658,5.39763
10000,250,100,148,8948,342,298,21,391,41.9032,2.7225,1.9896,264.016,449.179,25373.6,281.657,503.559,30757.3,2.15964,0.503874,2.51775,3.43286,2.25071,0.836175,2.42752,3.00381
10000,250,100,151,9528,115,177,5,175,40.3643,1.5925,1.2777,299.728,482.097,22348.8,328.246,539.814,26252.7,2.09994,0.366805,2.30848,1.76747,2.16288,0.587732,2.24389,1.47002
10000,250,100,154,9811,35,89,0,65,39.4866,0.9857,0.8647,338.076,509.105,19339.7,373.181,570.473,22326.9,2.0542,0.241141,2.1816,0.83374,2.1056,0.403621,2.1309,0.644776
10000,250,100,157,9922,7,45,0,26,39.0726,0.71,0.666,387.247,540.027,16450.6,428.53,602.366,18738.7,2.02062,0.157174,2.10083,0.38256,2.05511,0.257309,2.06817,0.292845
10000,250,100,160,9978,1,12,0,9,38.8883,0.5892,0.5711,435.355,566.305,14107.2,485.56,632.531,15441.5,2.00138,0.103673,2.05896,0.200256,2.02478,0.17557,2.0354,0.133516
10000,250,150,130,700,6969,74,249,2008,59.7808,25.0247,15.1079,119.707,268.053,40559.1,122.364,295.009,51106.4,2.38789,0.915395,4.49581,31.3101,2.57808,1.63044,4.3078,29.5752
10000,250,150,133,1557,5400,144,367,2532,58.3964,21.0847,12.0257,154.845,294.591,37180.2,156.677,324.427,47167,2.3848,0.91531,4.36037,27.4952,2.54593,1.54226,4.16667,25.2556
10000,250,150,136,3034,3684,201,499,2582,55.8415,16.6831,9.2754,184.211,324.656,34348,186.574,357.183,43988.5,2.3577,0.868598,4.07221,22.1283,2.50262,1.43018,3.87784,20.1831
10000,250,150,139,4717,2303,274,448,2258,52.6376,12.4732,6.935,206.969,354.729,31912,211.866,391.937,40633.3,2.3078,0.774692,3.64374,15.5048,2.43655,1.24954,3.50533,14.4781
10000,250,150,142,6586,1182,265,337,1630,48.9919,8.6244,4.9645,228.558,386.213,29582.6,237.093,430.448,37374.7,2.25194,0.666726,3.23181,10.175,2.36413,1.10101,3.10164,9.46863
10000,250,150,145,8069,537,201,192,1001,45.6587,5.6077,3.417,254.154,418.941,26821.8,264.042,467.971,33765.3,2.17982,0.515014,2.85111,6.11197,2.28744,0.91262,2.74496,5.66989
10000,250,150,148,9069,215,148,67,501,42.8863,3.3931,2.2611,277.355,450.756,24595.5,295.828,503.429,29833.1,2.13174,0.421689,2.55315,3.36925,2.21649,0.715641,2.46404,3.04345
10000,250,150,151,9582,70,99,30,219,41.1087,2.1,1.5393,308.617,478.933,21859.9,334.125,536.864,25976.8,2.08754,0.312482,2.35182,1.84888,2.15175,0.530252,2.28272,1.57378
10000,250,150,154,9856,24,34,6,80,39.8508,1.2318,0.9938,346.543,511.503,19027.5,380.905,569.858,21964.2,2.04714,0.222332,2.19892,0.915394,2.0955,0.361469,2.15221,0.750385
10000,250,150,157,9956,4,19,2,19,39.2128,0.8006,0.7216,391.504,539.718,16294.6,432.945,603.011,18347,2.01744,0.140623,2.11129,0.416194,2.05443,0.258437,2.07419,0.298128
10000,250,150,160,9982,0,9,2,7,38.9392,0.6225,0.5906,436.219,566.663,14097.8,487.471,631.715,15364.9,2.00115,0.104828,2.06562,0.215407,2.02783,0.188795,2.03898,0.133699
10000,250,200,130,512,5932,21,710,2825,60.305,26.4134,13.938,146.317,282.314,36453,149.381,309.236,46167.6,2.21389,0.651377,4.63702,32.1302,2.38165,1.24081,4.37821,27.7361
10000,250,200,133,1271,4319,61,1145,3204,59.2606,22.5552,11.0918,179.075,307.354,33414.8,182.54,335.501,43226.9,2.22227,0.676214,4.41822,25.8586,2.3723,1.20374,4.22784,24.0524
10000,250,200,136,2654,2818,90,1434,3004,57.2763,18.4365,8.6809,210.366,334.12,30935.3,210.685,363.066,40101.2,2.21362,0.677259,4.10469,20.4739,2.34264,1.13076,3.94077,18.8278
10000,250,200,139,4441,1659,115,1397,2388,54.5273,14.2869,6.6787,234.547,362.145,29174.3,235.946,395.127,37911.9,2.20202,0.655414,3.71409,14.2961,2.31846,1.10461,3.58359,13.6028
10000,250,200,142,6396,838,137,1017,1612,50.9363,10.2828,5.0014,257.78,393.074,27421.6,260.37,429.2,34950.7,2.17516,0.602356,3.30232,9.81468,2.27464,0.935409,3.18226,8.93415
10000,250,200,145,8032,361,103,629,875,47.3592,6.921,3.5648,277.015,421.865,25409.6,284.506,465.629,32219.8,2.14297,0.507048,2.94255,6.08948,2.23949,0.838785,2.82178,5.31687
10000,250,200,148,9062,142,58,284,454,44.4474,4.5378,2.5741,299.024,450.936,23266,311.666,499.989,29029.5,2.1104,0.415015,2.65485,3.67434,2.19729,0.726142,2.55654,3.20719
10000,250,200,151,9638,38,49,99,176,42.0547,2.7456,1.7657,326.566,481.837,20847.8,343.931,534.058,25600.6,2.07914,0.334513,2.42215,2.11989,2.15466,0.606974,2.34052,1.66319
