Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Success,Fail_Dead_Parent,Fail_Egg_Neglect_Max,Fail_Egg_Neglect_Cumulative
300,600,800,1000,140,47,1,0.001,0.18,0.808,0.011
300,600,800,1000,150,47,0,0.362,0.001,0.506,0.131
300,600,800,1000,150,47,1,0.089,0.05,0.805,0.056
300,600,800,1000,160,47,0,0.865,0,0.11,0.025
300,600,800,1000,160,47,1,0.526,0.014,0.414,0.046
300,600,800,1000,170,47,0,0.992,0,0.008,0
300,600,800,1000,170,47,1,0.868,0.005,0.124,0.003
300,600,900,1000,130,47,0,0,0.127,0.868,0.005
300,600,900,1000,130,47,1,0,0.496,0.503,0.001
300,600,900,1000,140,47,0,0.023,0.013,0.847,0.117
300,600,900,1000,140,47,1,0,0.155,0.816,0.029
300,600,900,1000,150,47,0,0.345,0.002,0.366,0.287
300,600,900,1000,150,47,1,0.08,0.028,0.711,0.181
300,600,900,1000,160,47,0,0.879,0,0.075,0.046
300,600,900,1000,160,47,1,0.521,0.01,0.355,0.114
300,600,900,1000,170,47,0,0.997,0,0.002,0.001
300,600,900,1000,170,47,1,0.902,0.001,0.092,0.005
300,700,200,300,130,47,0,0.015,0.449,0.509,0.027
300,700,200,300,130,47,1,0.002,0.863,0.13,0.005
300,700,200,300,140,47,0,0.27,0.108,0.52,0.102
300,700,200,300,140,47,1,0.061,0.571,0.322,0.046
300,700,200,300,150,47,0,0.828,0.015,0.13,0.027
300,700,200,300,150,47,1,0.457,0.277,0.211,0.055
300,700,200,300,160,47,0,0.994,0.001,0.005,0
300,700,200,300,160,47,1,0.874,0.082,0.041,0.003
300,700,200,300,170,47,0,1,0,0,0
300,700,200,300,170,47,1,0.976,0.021,0.003,0
300,700,200,400,130,47,0,0.007,0.38,0.606,0.007
300,700,200,400,130,47,1,0.002,0.805,0.193,0
300,700,200,400,140,47,0,0.21,0.082,0.687,0.021
300,700,200,400,140,47,1,0.052,0.444,0.496,0.008
300,700,200,400,150,47,0,0.739,0.012,0.235,0.014
300,700,200,400,150,47,1,0.368,0.182,0.443,0.007
300,700,200,400,160,47,0,0.98,0,0.019,0.001
300,700,200,400,160,47,1,0.818,0.054,0.127,0.001
300,700,200,400,170,47,0,1,0,0,0
300,700,200,400,170,47,1,0.988,0.006,0.006,0
300,700,200,500,130,47,0,0.008,0.314,0.677,0.001
300,700,200,500,130,47,1,0,0.772,0.228,0
300,700,200,500,140,47,0,0.157,0.064,0.77,0.009
300,700,200,500,140,47,1,0.02,0.399,0.578,0.003
300,700,200,500,150,47,0,0.646,0.002,0.347,0.005
300,700,200,500,150,47,1,0.271,0.155,0.57,0.004
300,700,200,500,160,47,0,0.952,0.001,0.047,0
300,700,200,500,160,47,1,0.754,0.032,0.214,0
300,700,200,500,170,47,0,0.998,0,0.002,0
300,700,200,500,170,47,1,0.976,0.005,0.019,0
300,700,200,600,130,47,0,0.01,0.253,0.737,0
300,700,200,600,130,47,1,0,0.719,0.281,0
300,700,200,600,140,47,0,0.115,0.063,0.813,0.009
300,700,200,600,140,47,1,0.022,0.349,0.628,0.001
300,700,200,600,150,47,0,0.607,0.008,0.381,0.004
300,700,200,600,150,47,1,0.214,0.126,0.658,0.002
300,700,200,600,160,47,0,0.946,0,0.054,0
300,700,200,600,160,47,1,0.694,0.029,0.276,0.001
300,700,200,600,170,47,0,0.996,0,0.004,0
300,700,200,600,170,47,1,0.96,0.002,0.038,0
300,700,200,700,130,47,0,0.006,0.251,0.743,0
300,700,200,700,130,47,1,0,0.708,0.292,0
300,700,200,700,140,47,0,0.103,0.042,0.852,0.003
300,700,200,700,140,47,1,0.007,0.367,0.623,0.003
300,700,200,700,150,47,0,0.528,0.002,0.465,0.005
300,700,200,700,150,47,1,0.137,0.147,0.714,0.002
300,700,200,700,160,47,0,0.92,0.001,0.079,0
300,700,200,700,160,47,1,0.606,0.027,0.367,0
300,700,200,700,170,47,0,0.996,0,0.004,0
300,700,200,700,170,47,1,0.942,0.002,0.056,0
300,700,200,800,130,47,0,0.004,0.211,0.785,0
300,700,200,800,130,47,1,0,0.633,0.367,0
300,700,200,800,140,47,0,0.07,0.036,0.894,0
300,700,200,800,140,47,1,0.007,0.286,0.707,0
300,700,200,800,150,47,0,0.442,0.002,0.555,0.001
300,700,200,800,150,47,1,0.137,0.088,0.775,0
300,700,200,800,160,47,0,0.838,0,0.162,0
300,700,200,800,160,47,1,0.527,0.035,0.438,0
300,700,200,800,170,47,0,0.996,0,0.004,0
300,700,200,800,170,47,1,0.916,0.001,0.083,0
300,700,200,900,130,47,0,0,0.22,0.779,0.001
300,700,200,900,130,47,1,0,0.596,0.404,0
300,700,200,900,140,47,0,0.048,0.034,0.917,0.001
300,700,200,900,140,47,1,0.005,0.217,0.777,0.001
300,700,200,900,150,47,0,0.364,0.004,0.631,0.001
300,700,200,900,150,47,1,0.126,0.062,0.808,0.004
300,700,200,900,160,47,0,0.764,0,0.236,0
300,700,200,900,160,47,1,0.443,0.014,0.54,0.003
300,700,200,900,170,47,0,0.986,0,0.014,0
300,700,200,900,170,47,1,0.854,0.002,0.144,0
300,700,200,1000,130,47,0,0.001,0.174,0.825,0
300,700,200,1000,130,47,1,0,0.595,0.405,0
300,700,200,1000,140,47,0,0.032,0.027,0.941,0
300,700,200,1000,140,47,1,0.007,0.202,0.789,0.002
300,700,200,1000,150,47,0,0.257,0.004,0.739,0
300,700,200,1000,150,47,1,0.074,0.054,0.871,0.001
300,700,200,1000,160,47,0,0.695,0,0.305,0
300,700,200,1000,160,47,1,0.401,0.014,0.579,0.006
300,700,200,1000,170,47,0,0.968,0,0.032,0
300,700,200,1000,170,47,1,0.805,0.001,0.194,0
300,700,300,400,130,47,0,0.008,0.221,0.749,0.022
300,700,300,400,130,47,1,0,0.669,0.326,0.005
300,700,300,400,140,47,0,0.214,0.024,0.644,0.118
300,700,300,400,140,47,1,0.039,0.307,0.598,0.056
300,700,300,400,150,47,0,0.762,0.001,0.183,0.054
300,700,300,400,150,47,1,0.427,0.101,0.405,0.067
300,700,300,400,160,47,0,0.986,0,0.014,0
300,700,300,400,160,47,1,0.867,0.019,0.106,0.008
300,700,300,400,170,47,0,1,0,0,0
300,700,300,400,170,47,1,0.992,0,0.008,0
300,700,300,500,130,47,0,0.007,0.186,0.803,0.004
300,700,300,500,130,47,1,0,0.632,0.368,0
300,700,300,500,140,47,0,0.155,0.017,0.787,0.041
300,700,300,500,140,47,1,0.026,0.259,0.703,0.012
300,700,300,500,150,47,0,0.675,0.002,0.306,0.017
300,700,300,500,150,47,1,0.321,0.06,0.593,0.026
300,700,300,500,160,47,0,0.961,0,0.039,0
300,700,300,500,160,47,1,0.782,0.011,0.205,0.002
300,700,300,500,170,47,0,0.999,0,0.001,0
300,700,300,500,170,47,1,0.976,0.001,0.023,0
300,700,300,600,130,47,0,0.005,0.173,0.819,0.003
300,700,300,600,130,47,1,0,0.644,0.356,0
300,700,300,600,140,47,0,0.121,0.011,0.855,0.013
300,700,300,600,140,47,1,0.014,0.238,0.746,0.002
300,700,300,600,150,47,0,0.55,0,0.438,0.012
300,700,300,600,150,47,1,0.184,0.066,0.741,0.009
300,700,300,600,160,47,0,0.942,0.001,0.057,0
300,700,300,600,160,47,1,0.673,0.012,0.313,0.002
300,700,300,600,170,47,0,0.998,0,0.002,0
300,700,300,600,170,47,1,0.951,0,0.049,0
300,700,300,700,130,47,0,0.001,0.17,0.829,0
300,700,300,700,130,47,1,0,0.627,0.373,0
300,700,300,700,140,47,0,0.083,0.017,0.894,0.006
300,700,300,700,140,47,1,0.005,0.226,0.764,0.005
300,700,300,700,150,47,0,0.518,0.001,0.48,0.001
300,700,300,700,150,47,1,0.143,0.057,0.798,0.002
300,700,300,700,160,47,0,0.911,0,0.089,0
300,700,300,700,160,47,1,0.555,0.011,0.432,0.002
300,700,300,700,170,47,0,0.997,0,0.003,0
300,700,300,700,170,47,1,0.916,0.002,0.082,0
300,700,300,800,130,47,0,0.001,0.143,0.856,0
300,700,300,800,130,47,1,0,0.569,0.431,0
300,700,300,800,140,47,0,0.084,0.013,0.901,0.002
300,700,300,800,140,47,1,0.004,0.237,0.759,0
300,700,300,800,150,47,0,0.431,0,0.566,0.003
300,700,300,800,150,47,1,0.095,0.093,0.805,0.007
300,700,300,800,160,47,0,0.864,0,0.136,0
300,700,300,800,160,47,1,0.46,0.024,0.514,0.002
300,700,300,800,170,47,0,0.994,0,0.006,0
300,700,300,800,170,47,1,0.883,0.004,0.113,0
300,700,300,900,130,47,0,0.001,0.174,0.825,0
300,700,300,900,130,47,1,0,0.54,0.46,0
300,700,300,900,140,47,0,0.033,0.019,0.944,0.004
300,700,300,900,140,47,1,0.003,0.209,0.788,0
300,700,300,900,150,47,0,0.338,0.001,0.656,0.005
300,700,300,900,150,47,1,0.082,0.044,0.87,0.004
300,700,300,900,160,47,0,0.801,0.001,0.196,0.002
300,700,300,900,160,47,1,0.452,0.01,0.538,0
300,700,300,900,170,47,0,0.985,0,0.015,0
300,700,300,900,170,47,1,0.86,0.004,0.136,0
300,700,300,1000,130,47,0,0,0.129,0.871,0
300,700,300,1000,130,47,1,0,0.541,0.459,0
300,700,300,1000,140,47,0,0.022,0.02,0.955,0.003
300,700,300,1000,140,47,1,0.003,0.208,0.789,0
300,700,300,1000,150,47,0,0.273,0,0.725,0.002
300,700,300,1000,150,47,1,0.078,0.054,0.865,0.003
300,700,300,1000,160,47,0,0.72,0,0.279,0.001
300,700,300,1000,160,47,1,0.398,0.01,0.587,0.005
300,700,300,1000,170,47,0,0.954,0,0.046,0
300,700,300,1000,170,47,1,0.802,0.002,0.196,0
300,700,400,500,130,47,0,0.003,0.121,0.861,0.015
300,700,400,500,130,47,1,0,0.485,0.513,0.002
300,700,400,500,140,47,0,0.144,0.01,0.711,0.135
300,700,400,500,140,47,1,0.027,0.128,0.798,0.047
300,700,400,500,150,47,0,0.689,0.001,0.225,0.085
300,700,400,500,150,47,1,0.303,0.018,0.575,0.104
300,700,400,500,160,47,0,0.98,0,0.017,0.003
300,700,400,500,160,47,1,0.798,0.002,0.188,0.012
300,700,400,500,170,47,0,1,0,0,0
300,700,400,500,170,47,1,0.977,0,0.023,0
300,700,400,600,130,47,0,0.002,0.122,0.872,0.004
300,700,400,600,130,47,1,0,0.494,0.505,0.001
300,700,400,600,140,47,0,0.084,0.012,0.863,0.041
300,700,400,600,140,47,1,0.018,0.133,0.842,0.007
300,700,400,600,150,47,0,0.597,0.001,0.373,0.029
300,700,400,600,150,47,1,0.22,0.034,0.714,0.032
300,700,400,600,160,47,0,0.941,0,0.058,0.001
300,700,400,600,160,47,1,0.705,0.007,0.28,0.008
300,700,400,600,170,47,0,0.996,0,0.004,0
300,700,400,600,170,47,1,0.957,0,0.043,0
300,700,400,700,130,47,0,0.001,0.121,0.876,0.002
300,700,400,700,130,47,1,0,0.522,0.478,0
300,700,400,700,140,47,0,0.077,0.006,0.9,0.017
300,700,400,700,140,47,1,0.012,0.161,0.824,0.003
300,700,400,700,150,47,0,0.493,0,0.488,0.019
300,700,400,700,150,47,1,0.14,0.048,0.795,0.017
300,700,400,700,160,47,0,0.909,0,0.091,0
300,700,400,700,160,47,1,0.58,0.007,0.411,0.002
300,700,400,700,170,47,0,0.997,0,0.003,0
300,700,400,700,170,47,1,0.925,0,0.075,0
300,700,400,800,130,47,0,0,0.142,0.857,0.001
300,700,400,800,130,47,1,0,0.516,0.484,0
300,700,400,800,140,47,0,0.046,0.007,0.94,0.007
300,700,400,800,140,47,1,0.001,0.161,0.837,0.001
300,700,400,800,150,47,0,0.423,0.001,0.563,0.013
300,700,400,800,150,47,1,0.076,0.048,0.872,0.004
300,700,400,800,160,47,0,0.854,0,0.145,0.001
300,700,400,800,160,47,1,0.461,0.006,0.531,0.002
300,700,400,800,170,47,0,0.994,0,0.006,0
300,700,400,800,170,47,1,0.872,0.001,0.127,0
300,700,400,900,130,47,0,0.001,0.137,0.861,0.001
300,700,400,900,130,47,1,0,0.547,0.453,0
300,700,400,900,140,47,0,0.042,0.009,0.942,0.007
300,700,400,900,140,47,1,0.004,0.187,0.808,0.001
300,700,400,900,150,47,0,0.371,0,0.618,0.011
300,700,400,900,150,47,1,0.074,0.049,0.864,0.013
300,700,400,900,160,47,0,0.819,0,0.181,0
300,700,400,900,160,47,1,0.371,0.004,0.624,0.001
300,700,400,900,170,47,0,0.986,0,0.014,0
300,700,400,900,170,47,1,0.808,0.001,0.191,0
300,700,400,1000,130,47,0,0.001,0.132,0.867,0
300,700,400,1000,130,47,1,0,0.506,0.494,0
300,700,400,1000,140,47,0,0.013,0.012,0.974,0.001
300,700,400,1000,140,47,1,0.007,0.192,0.801,0
300,700,400,1000,150,47,0,0.275,0.001,0.721,0.003
300,700,400,1000,150,47,1,0.074,0.047,0.876,0.003
300,700,400,1000,160,47,0,0.746,0,0.252,0.002
300,700,400,1000,160,47,1,0.396,0.009,0.591,0.004
300,700,400,1000,170,47,0,0.96,0,0.04,0
300,700,400,1000,170,47,1,0.798,0.001,0.201,0
300,700,500,600,130,47,0,0.002,0.102,0.882,0.014
300,700,500,600,130,47,1,0,0.393,0.605,0.002
300,700,500,600,140,47,0,0.087,0.008,0.761,0.144
300,700,500,600,140,47,1,0.011,0.111,0.833,0.045
300,700,500,600,150,47,0,0.615,0,0.261,0.124
300,700,500,600,150,47,1,0.214,0.022,0.649,0.115
300,700,500,600,160,47,0,0.974,0,0.022,0.004
300,700,500,600,160,47,1,0.687,0,0.277,0.036
300,700,500,600,170,47,0,0.999,0,0.001,0
300,700,500,600,170,47,1,0.947,0,0.053,0
300,700,500,700,130,47,0,0.001,0.093,0.902,0.004
300,700,500,700,130,47,1,0,0.473,0.527,0
300,700,500,700,140,47,0,0.073,0.004,0.882,0.041
300,700,500,700,140,47,1,0.002,0.16,0.828,0.01
300,700,500,700,150,47,0,0.495,0,0.457,0.048
300,700,500,700,150,47,1,0.144,0.03,0.774,0.052
300,700,500,700,160,47,0,0.914,0,0.084,0.002
300,700,500,700,160,47,1,0.62,0.005,0.364,0.011
300,700,500,700,170,47,0,0.997,0,0.003,0
300,700,500,700,170,47,1,0.912,0,0.088,0
300,700,500,800,130,47,0,0,0.117,0.882,0.001
300,700,500,800,130,47,1,0,0.495,0.505,0
300,700,500,800,140,47,0,0.051,0.007,0.926,0.016
300,700,500,800,140,47,1,0.005,0.141,0.851,0.003
300,700,500,800,150,47,0,0.392,0,0.583,0.025
300,700,500,800,150,47,1,0.083,0.036,0.866,0.015
300,700,500,800,160,47,0,0.852,0,0.145,0.003
300,700,500,800,160,47,1,0.455,0.006,0.537,0.002
300,700,500,800,170,47,0,0.991,0,0.008,0.001
300,700,500,800,170,47,1,0.864,0,0.136,0
300,700,500,900,130,47,0,0,0.112,0.887,0.001
300,700,500,900,130,47,1,0,0.525,0.475,0
300,700,500,900,140,47,0,0.033,0.01,0.938,0.019
300,700,500,900,140,47,1,0.002,0.164,0.833,0.001
300,700,500,900,150,47,0,0.339,0.001,0.642,0.018
300,700,500,900,150,47,1,0.065,0.039,0.885,0.011
300,700,500,900,160,47,0,0.817,0,0.182,0.001
300,700,500,900,160,47,1,0.379,0.005,0.613,0.003
300,700,500,900,170,47,0,0.975,0,0.025,0
300,700,500,900,170,47,1,0.796,0.003,0.201,0
300,700,500,1000,130,47,0,0,0.122,0.877,0.001
300,700,500,1000,130,47,1,0,0.515,0.485,0
300,700,500,1000,140,47,0,0.038,0.016,0.944,0.002
300,700,500,1000,140,47,1,0.001,0.181,0.817,0.001
300,700,500,1000,150,47,0,0.296,0,0.688,0.016
300,700,500,1000,150,47,1,0.068,0.06,0.859,0.013
300,700,500,1000,160,47,0,0.754,0,0.245,0.001
300,700,500,1000,160,47,1,0.365,0.009,0.621,0.005
300,700,500,1000,170,47,0,0.968,0,0.032,0
300,700,500,1000,170,47,1,0.777,0,0.223,0
300,700,600,700,130,47,0,0.001,0.092,0.893,0.014
300,700,600,700,130,47,1,0,0.41,0.589,0.001
300,700,600,700,140,47,0,0.06,0.005,0.765,0.17
300,700,600,700,140,47,1,0.001,0.107,0.834,0.058
300,700,600,700,150,47,0,0.501,0,0.312,0.187
300,700,600,700,150,47,1,0.175,0.018,0.664,0.143
300,700,600,700,160,47,0,0.938,0.001,0.046,0.015
300,700,600,700,160,47,1,0.65,0.002,0.313,0.035
300,700,600,700,170,47,0,0.999,0,0.001,0
300,700,600,700,170,47,1,0.927,0,0.073,0
300,700,600,800,130,47,0,0,0.093,0.907,0
300,700,600,800,130,47,1,0,0.462,0.538,0
300,700,600,800,140,47,0,0.036,0.009,0.917,0.038
300,700,600,800,140,47,1,0.002,0.12,0.865,0.013
300,700,600,800,150,47,0,0.435,0.001,0.501,0.063
300,700,600,800,150,47,1,0.111,0.031,0.805,0.053
300,700,600,800,160,47,0,0.895,0,0.1,0.005
300,700,600,800,160,47,1,0.535,0.011,0.443,0.011
300,700,600,800,170,47,0,0.985,0,0.015,0
300,700,600,800,170,47,1,0.883,0.001,0.116,0
300,700,600,900,130,47,0,0,0.094,0.906,0
300,700,600,900,130,47,1,0,0.491,0.509,0
300,700,600,900,140,47,0,0.021,0.011,0.948,0.02
300,700,600,900,140,47,1,0.002,0.154,0.839,0.005
300,700,600,900,150,47,0,0.323,0.001,0.645,0.031
300,700,600,900,150,47,1,0.061,0.033,0.892,0.014
300,700,600,900,160,47,0,0.789,0,0.205,0.006
300,700,600,900,160,47,1,0.403,0.005,0.582,0.01
300,700,600,900,170,47,0,0.987,0,0.013,0
300,700,600,900,170,47,1,0.801,0.001,0.198,0
300,700,600,1000,130,47,0,0,0.109,0.89,0.001
300,700,600,1000,130,47,1,0,0.523,0.477,0
300,700,600,1000,140,47,0,0.016,0.013,0.963,0.008
300,700,600,1000,140,47,1,0,0.187,0.81,0.003
300,700,600,1000,150,47,0,0.283,0,0.692,0.025
300,700,600,1000,150,47,1,0.064,0.049,0.877,0.01
300,700,600,1000,160,47,0,0.773,0,0.225,0.002
300,700,600,1000,160,47,1,0.325,0.006,0.663,0.006
300,700,600,1000,170,47,0,0.978,0,0.022,0
300,700,600,1000,170,47,1,0.715,0.002,0.282,0.001
300,700,700,800,130,47,0,0.002,0.092,0.896,0.01
300,700,700,800,130,47,1,0,0.401,0.598,0.001
300,700,700,800,140,47,0,0.032,0.006,0.812,0.15
300,700,700,800,140,47,1,0.003,0.085,0.889,0.023
300,700,700,800,150,47,0,0.448,0,0.32,0.232
300,700,700,800,150,47,1,0.121,0.022,0.697,0.16
300,700,700,800,160,47,0,0.924,0,0.047,0.029
300,700,700,800,160,47,1,0.569,0.003,0.359,0.069
300,700,700,800,170,47,0,1,0,0,0
300,700,700,800,170,47,1,0.904,0,0.092,0.004
300,700,700,900,130,47,0,0,0.1,0.899,0.001
300,700,700,900,130,47,1,0,0.46,0.54,0
300,700,700,900,140,47,0,0.025,0.01,0.923,0.042
300,700,700,900,140,47,1,0.002,0.144,0.848,0.006
300,700,700,900,150,47,0,0.343,0.002,0.554,0.101
300,700,700,900,150,47,1,0.089,0.027,0.83,0.054
300,700,700,900,160,47,0,0.835,0,0.159,0.006
300,700,700,900,160,47,1,0.441,0.008,0.523,0.028
300,700,700,900,170,47,0,0.986,0,0.014,0
300,700,700,900,170,47,1,0.817,0.003,0.18,0
300,700,700,1000,130,47,0,0.001,0.111,0.888,0
300,700,700,1000,130,47,1,0,0.475,0.525,0
300,700,700,1000,140,47,0,0.011,0.008,0.966,0.015
300,700,700,1000,140,47,1,0,0.19,0.809,0.001
300,700,700,1000,150,47,0,0.256,0,0.706,0.038
300,700,700,1000,150,47,1,0.049,0.038,0.881,0.032
300,700,700,1000,160,47,0,0.771,0,0.215,0.014
300,700,700,1000,160,47,1,0.292,0.009,0.688,0.011
300,700,700,1000,170,47,0,0.973,0,0.027,0
300,700,700,1000,170,47,1,0.72,0,0.279,0.001
300,700,800,900,130,47,0,0,0.093,0.903,0.004
300,700,800,900,130,47,1,0,0.404,0.594,0.002
300,700,800,900,140,47,0,0.019,0.004,0.828,0.149
300,700,800,900,140,47,1,0.002,0.117,0.849,0.032
300,700,800,900,150,47,0,0.335,0.002,0.351,0.312
300,700,800,900,150,47,1,0.106,0.018,0.7,0.176
300,700,800,900,160,47,0,0.886,0,0.057,0.057
300,700,800,900,160,47,1,0.571,0.006,0.323,0.1
300,700,800,900,170,47,0,0.994,0,0.005,0.001
300,700,800,900,170,47,1,0.906,0.001,0.082,0.011
300,700,800,1000,130,47,0,0,0.085,0.915,0
300,700,800,1000,130,47,1,0,0.452,0.548,0
300,700,800,1000,140,47,0,0.012,0.009,0.949,0.03
300,700,800,1000,140,47,1,0.001,0.156,0.837,0.006
300,700,800,1000,150,47,0,0.281,0.001,0.575,0.143
300,700,800,1000,150,47,1,0.068,0.026,0.833,0.073
300,700,800,1000,160,47,0,0.819,0,0.151,0.03
300,700,800,1000,160,47,1,0.412,0.006,0.527,0.055
300,700,800,1000,170,47,0,0.981,0,0.019,0
300,700,800,1000,170,47,1,0.832,0,0.166,0.002
300,700,900,1000,130,47,0,0,0.077,0.918,0.005
300,700,900,1000,130,47,1,0,0.475,0.525,0
300,700,900,1000,140,47,0,0.007,0.012,0.861,0.12
300,700,900,1000,140,47,1,0.002,0.151,0.829,0.018
300,700,900,1000,150,47,0,0.28,0.001,0.447,0.272
300,700,900,1000,150,47,1,0.067,0.03,0.734,0.169
300,700,900,1000,160,47,0,0.846,0,0.086,0.068
300,700,900,1000,160,47,1,0.452,0.003,0.424,0.121
300,700,900,1000,170,47,0,0.994,0,0.005,0.001
300,700,900,1000,170,47,1,0.872,0.001,0.115,0.012
300,800,200,300,130,47,0,0.008,0.472,0.502,0.018
300,800,200,300,130,47,1,0,0.862,0.136,0.002
300,800,200,300,140,47,0,0.217,0.111,0.559,0.113
300,800,200,300,140,47,1,0.043,0.663,0.26,0.034
300,800,200,300,150,47,0,0.788,0.016,0.147,0.049
300,800,200,300,150,47,1,0.328,0.37,0.246,0.056
300,800,200,300,160,47,0,0.984,0.003,0.011,0.002
300,800,200,300,160,47,1,0.784,0.146,0.064,0.006
300,800,200,300,170,47,0,1,0,0,0
300,800,200,300,170,47,1,0.96,0.036,0.004,0
300,800,200,400,130,47,0,0.013,0.349,0.636,0.002
300,800,200,400,130,47,1,0,0.805,0.195,0
300,800,200,400,140,47,0,0.157,0.096,0.722,0.025
300,800,200,400,140,47,1,0.024,0.487,0.483,0.006
300,800,200,400,150,47,0,0.688,0.009,0.289,0.014
300,800,200,400,150,47,1,0.272,0.244,0.472,0.012
300,800,200,400,160,47,0,0.962,0.007,0.031,0
300,800,200,400,160,47,1,0.78,0.071,0.144,0.005
300,800,200,400,170,47,0,1,0,0,0
300,800,200,400,170,47,1,0.963,0.021,0.016,0
300,800,200,500,130,47,0,0.002,0.292,0.705,0.001
300,800,200,500,130,47,1,0,0.739,0.261,0
300,800,200,500,140,47,0,0.107,0.065,0.816,0.012
300,800,200,500,140,47,1,0.019,0.409,0.571,0.001
300,800,200,500,150,47,0,0.577,0.012,0.41,0.001
300,800,200,500,150,47,1,0.222,0.154,0.619,0.005
300,800,200,500,160,47,0,0.935,0,0.065,0
300,800,200,500,160,47,1,0.679,0.063,0.258,0
300,800,200,500,170,47,0,0.997,0,0.003,0
300,800,200,500,170,47,1,0.952,0.013,0.035,0
300,800,200,600,130,47,0,0.004,0.255,0.74,0.001
300,800,200,600,130,47,1,0.001,0.725,0.274,0
300,800,200,600,140,47,0,0.118,0.053,0.828,0.001
300,800,200,600,140,47,1,0.012,0.369,0.619,0
300,800,200,600,150,47,0,0.53,0.005,0.462,0.003
300,800,200,600,150,47,1,0.144,0.178,0.676,0.002
300,800,200,600,160,47,0,0.904,0.001,0.094,0.001
300,800,200,600,160,47,1,0.604,0.047,0.349,0
300,800,200,600,170,47,0,0.998,0,0.002,0
300,800,200,600,170,47,1,0.921,0.009,0.07,0
300,800,200,700,130,47,0,0.002,0.233,0.763,0.002
300,800,200,700,130,47,1,0,0.715,0.285,0
300,800,200,700,140,47,0,0.09,0.039,0.869,0.002
300,800,200,700,140,47,1,0.005,0.358,0.637,0
300,800,200,700,150,47,0,0.504,0.002,0.488,0.006
300,800,200,700,150,47,1,0.121,0.134,0.744,0.001
300,800,200,700,160,47,0,0.893,0,0.107,0
300,800,200,700,160,47,1,0.529,0.039,0.431,0.001
300,800,200,700,170,47,0,0.996,0,0.004,0
300,800,200,700,170,47,1,0.906,0.009,0.084,0.001
300,800,200,800,130,47,0,0.003,0.249,0.748,0
300,800,200,800,130,47,1,0,0.692,0.308,0
300,800,200,800,140,47,0,0.069,0.039,0.891,0.001
300,800,200,800,140,47,1,0.004,0.289,0.707,0
300,800,200,800,150,47,0,0.427,0.005,0.567,0.001
300,800,200,800,150,47,1,0.08,0.118,0.802,0
300,800,200,800,160,47,0,0.847,0,0.153,0
300,800,200,800,160,47,1,0.419,0.031,0.55,0
300,800,200,800,170,47,0,0.989,0,0.011,0
300,800,200,800,170,47,1,0.85,0.013,0.137,0
300,800,200,900,130,47,0,0,0.194,0.806,0
300,800,200,900,130,47,1,0,0.649,0.351,0
300,800,200,900,140,47,0,0.063,0.04,0.895,0.002
300,800,200,900,140,47,1,0.007,0.29,0.702,0.001
300,800,200,900,150,47,0,0.339,0.008,0.647,0.006
300,800,200,900,150,47,1,0.087,0.106,0.807,0
300,800,200,900,160,47,0,0.796,0,0.204,0
300,800,200,900,160,47,1,0.431,0.02,0.548,0.001
300,800,200,900,170,47,0,0.971,0,0.029,0
300,800,200,900,170,47,1,0.807,0.003,0.19,0
300,800,200,1000,130,47,0,0.003,0.192,0.804,0.001
300,800,200,1000,130,47,1,0,0.657,0.343,0
300,800,200,1000,140,47,0,0.055,0.023,0.922,0
300,800,200,1000,140,47,1,0.007,0.295,0.698,0
300,800,200,1000,150,47,0,0.334,0.002,0.662,0.002
300,800,200,1000,150,47,1,0.079,0.105,0.812,0.004
300,800,200,1000,160,47,0,0.722,0,0.277,0.001
300,800,200,1000,160,47,1,0.455,0.035,0.507,0.003
300,800,200,1000,170,47,0,0.959,0,0.041,0
300,800,200,1000,170,47,1,0.821,0.005,0.174,0
300,800,300,400,130,47,0,0.002,0.212,0.765,0.021
300,800,300,400,130,47,1,0.001,0.663,0.334,0.002
300,800,300,400,140,47,0,0.138,0.023,0.713,0.126
300,800,300,400,140,47,1,0.03,0.321,0.583,0.066
300,800,300,400,150,47,0,0.705,0.002,0.221,0.072
300,800,300,400,150,47,1,0.306,0.128,0.46,0.106
300,800,300,400,160,47,0,0.984,0,0.015,0.001
300,800,300,400,160,47,1,0.812,0.031,0.147,0.01
300,800,300,400,170,47,0,0.999,0,0.001,0
300,800,300,400,170,47,1,0.977,0.009,0.014,0
300,800,300,500,130,47,0,0.004,0.178,0.814,0.004
300,800,300,500,130,47,1,0,0.584,0.415,0.001
300,800,300,500,140,47,0,0.103,0.022,0.852,0.023
300,800,300,500,140,47,1,0.017,0.218,0.753,0.012
300,800,300,500,150,47,0,0.589,0.003,0.386,0.022
300,800,300,500,150,47,1,0.215,0.087,0.68,0.018
300,800,300,500,160,47,0,0.944,0,0.054,0.002
300,800,300,500,160,47,1,0.707,0.023,0.267,0.003
300,800,300,500,170,47,0,0.997,0,0.003,0
300,800,300,500,170,47,1,0.949,0.005,0.046,0
300,800,300,600,130,47,0,0.001,0.172,0.825,0.002
300,800,300,600,130,47,1,0,0.574,0.426,0
300,800,300,600,140,47,0,0.075,0.019,0.893,0.013
300,800,300,600,140,47,1,0.008,0.229,0.76,0.003
300,800,300,600,150,47,0,0.521,0,0.469,0.01
