iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,950,550,154,3087,1,0,508,6404,57.6534,15.9128,9.105,782.915,767.939,20988.3,797.133,788.287,18444.9,-nan,-nan,12.5526,26.9053,7.03812,3.83601,-nan,-nan
10000,950,550,157,4668,0,0,342,4990,55.5033,13.1633,7.7829,794.985,776.151,20992.3,807.713,795.916,18175,6.85231,3.55843,11.208,22.563,6.86631,3.75781,-nan,-nan
10000,950,550,160,6317,0,0,179,3504,52.8112,10.4869,6.5375,802.843,783.777,20782.2,815.181,803.276,17748.2,6.71794,3.29297,10.1222,18.0968,6.74278,3.57052,9.68675,14.2668
10000,950,600,130,0,137,0,1,9862,61,44.3278,29.9779,669.013,672.739,16918.1,671.555,709.016,17556.9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,600,133,0,33,0,9,9958,61,40.5915,25.3367,709.677,700.462,17150.9,710.952,730.622,16729,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,600,136,7,10,0,27,9956,60.9944,36.6989,21.3086,734.637,725.119,17320.8,734.317,747.977,16100.2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,600,139,24,2,0,90,9884,60.9871,33.06,18.1922,753.211,741.355,17401.5,753.416,761.651,15858.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,600,142,89,0,0,242,9669,60.9506,29.4101,15.5432,769.695,755.886,17529.6,767.555,772.944,15892.3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,600,145,287,1,0,428,9284,60.7825,25.9629,13.3893,782.932,768.32,17521,780.891,783.988,15576.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,600,148,789,0,0,638,8573,60.4022,22.7072,11.6364,794.258,779.01,17510,787.863,792.758,15463.9,-nan,-nan,-nan,-nan,6.42105,3.36708,-nan,-nan
10000,950,600,151,1721,0,0,805,7474,59.5815,19.5944,10.0957,805.263,788.247,17480,798.526,801.437,15347.9,-nan,-nan,-nan,-nan,6.26775,3.48717,-nan,-nan
10000,950,600,154,3222,0,0,779,5999,58.1364,16.4999,8.6953,818.53,797.377,17475.6,802.375,809.552,15192.8,-nan,-nan,-nan,-nan,6.09286,3.56555,-nan,-nan
10000,950,600,157,4649,0,0,574,4777,56.1967,13.8456,7.6035,829.49,806.296,17338.1,815.03,817.717,14790.2,5.94536,3.43035,9.75885,20.8312,5.88721,3.47082,9.14959,17.014
10000,950,600,160,6377,0,0,330,3293,53.6691,11.2242,6.472,840.825,815.572,17222.1,824.892,826.769,14367.9,5.72929,3.22768,8.68087,16.6839,5.67669,3.34529,8.12989,13.6472
10000,950,650,130,0,93,0,6,9901,61,45.2272,28.9602,695.289,704.289,15182.1,698.471,728.004,15035,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,650,133,2,24,0,12,9962,60.9982,41.3413,24.007,733.472,731.957,14985.7,733.517,751.378,13977.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,650,136,3,5,0,46,9946,60.9984,37.5458,20.283,759.164,753.644,14845.4,759.284,768.498,13537.6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,650,139,10,0,0,136,9854,60.9949,33.6452,17.0634,778.522,771.815,14636.9,776.768,782.477,13218.2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,650,142,79,0,0,319,9602,60.9605,29.9599,14.576,791.229,784.981,14494.4,790.901,794.642,12959.9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,650,145,237,0,0,604,9159,60.8678,26.708,12.7131,803.076,796.511,14457.2,803.443,805.423,12716.1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,650,148,725,0,0,959,8316,60.5705,23.3672,10.9732,815.907,807.194,14308,812.619,814.006,12659.3,-nan,-nan,-nan,-nan,5.54546,2.96177,-nan,-nan
10000,950,650,151,1612,0,0,1199,7189,59.8813,20.3031,9.6219,825.436,816.287,14279.8,824.81,822.97,12467.4,-nan,-nan,10.7193,28.1028,-nan,-nan,-nan,-nan
10000,950,650,154,3044,0,0,1126,5830,58.6596,17.3149,8.4906,834.008,826.182,14219.1,837.915,832.473,12300.7,5.24546,3.17633,9.3563,22.9087,5.15087,3.17934,8.66681,19.773
10000,950,650,157,4658,0,0,879,4463,56.7796,14.4658,7.4434,842.956,835.532,14148.4,848.584,841.102,12018.5,5.0266,3.17598,8.20416,18.4742,4.93384,3.12924,7.61422,15.6253
10000,950,650,160,6395,0,0,596,3009,54.4439,11.8704,6.4413,854.694,845.33,14058.4,858.922,850.43,11722.8,4.80388,3.01344,7.34114,14.9964,4.73805,2.98612,6.71568,11.9564
10000,950,700,130,0,89,0,3,9908,61,45.9717,28.3343,715.111,712.382,14354.7,717.737,743.926,13268.3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,700,133,1,15,0,13,9971,61,42.1955,23.5146,755.684,743.596,13856.3,756.834,767.945,12121.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,700,136,2,4,0,56,9938,60.9993,38.2832,19.5841,782.428,766.568,13594,781.253,786.51,11530.3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,700,139,18,2,0,181,9799,60.9926,34.3191,16.4464,800.485,786.605,13210.5,801.255,802.565,10955.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,700,142,47,0,0,426,9527,60.9798,30.6769,14,816.046,802.09,12988.3,817.064,814.472,10755.3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,700,145,200,0,0,830,8970,60.9224,27.2782,12.0983,829.15,813.451,12825.6,827.665,825.377,10519.7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,700,148,602,0,0,1308,8090,60.696,24.0545,10.5937,837.03,823.826,12856.3,836.582,833.857,10517.9,-nan,-nan,-nan,-nan,4.81843,2.42675,-nan,-nan
10000,950,700,151,1409,0,0,1735,6856,60.1845,21.0226,9.301,848.281,833.431,12767.4,848.862,842.949,10316.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,700,154,2810,0,0,1730,5460,59.1056,17.9604,8.1656,857.242,843.035,12678.5,859.446,850.97,10266.7,4.52788,2.62047,8.40841,22.1834,4.50553,2.53164,-nan,-nan
10000,950,700,157,4652,0,0,1329,4019,57.4799,15.1318,7.1971,869.379,852.154,12722.8,869.96,860.046,10161.4,4.36642,2.59652,7.40446,17.4619,4.3347,2.50938,6.7291,14.0844
10000,950,700,160,6324,0,0,836,2840,55.2654,12.5735,6.3926,880.921,862.39,12863.8,879.242,869.192,10065.9,4.14554,2.47827,6.52092,14.2326,4.11766,2.41716,5.92677,10.9174
