iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F
20000,200,150,139,11625,4957,1433,1001,984,49.9038,9.73855,4.4471,182.411,405.246,47176.7,167.654,321.88,30709.6
20000,200,150,142,14891,2385,1444,695,585,46.2089,6.2152,2.8775,214.003,448.948,42442.7,191.696,352.908,28395.4
20000,200,150,145,17348,973,1111,268,300,42.9236,3.5244,1.7318,252.03,493.948,37156.3,215.107,384.622,26101.3
20000,200,150,148,18722,325,732,110,111,40.7437,1.8781,0.99045,293.783,533.394,32142.6,240.681,412.95,23447.2
20000,200,150,151,19450,70,403,23,54,39.371,0.90585,0.52475,342.101,569.824,27183.8,273.557,441.004,20839.2
20000,200,150,154,19804,14,167,3,12,38.6245,0.40115,0.2518,397.243,603.148,22650.4,306.244,465.482,18414.8
20000,200,150,157,19918,1,81,0,0,38.2623,0.16445,0.11545,459.288,637.699,18536.1,347.444,491.289,15932.2
20000,200,150,160,19974,0,26,0,0,38.102,0.06185,0.04705,518.802,667.122,15354.3,391.288,516.567,13610.4
20000,250,0,130,2205,16084,1076,135,500,58.2603,21.7354,13.1716,79.0487,287.679,60246.5,50.5498,227.461,44275
20000,250,0,133,4247,13040,1860,173,680,55.9102,17.3727,9.8881,113.801,322.9,56171.2,89.4363,259.551,39358.1
20000,250,0,136,7167,9261,2643,216,713,52.6419,12.8788,7.0908,143.581,362.703,52515.6,125.077,293.562,35071.4
20000,250,0,139,10582,5669,2897,202,650,49.0198,8.9271,4.8171,170.03,403.45,48396.5,158.925,326.522,31399.7
20000,250,0,142,13760,2976,2707,130,427,45.3625,5.54875,3.08425,199.236,446.755,44053,187.826,360.355,28027.7
20000,250,0,145,16370,1269,2063,60,238,42.5423,3.22355,1.8684,233.869,487.857,39139.5,219.31,390.717,24961.5
20000,250,0,148,18073,463,1328,18,118,40.5734,1.7531,1.07015,275.765,527.34,34119.4,250.285,418.192,22234.3
20000,250,0,151,19111,147,684,6,52,39.3081,0.86515,0.5749,327.824,565.049,28647.2,283.771,444.433,19602.3
20000,250,0,154,19635,42,314,0,9,38.5886,0.3811,0.2685,384.818,600.475,23773.1,319.045,468.858,17180.4
20000,250,0,157,19848,10,138,0,4,38.2565,0.16365,0.12235,446.472,634.054,19472.3,358.041,492.631,15015
20000,250,0,160,19950,0,49,0,1,38.0966,0.06085,0.04785,508.893,665.706,15927.6,401.011,518.459,13024.3
20000,250,50,130,2276,15693,710,348,973,58.6153,22.2298,13.0369,80.1951,286.818,59963.9,68.542,235.025,41372.5
20000,250,50,133,4473,12712,1185,383,1247,56.4066,18.0151,9.99795,113.583,320.483,56569.5,105.439,263.419,37248.7
20000,250,50,136,7627,8790,1688,542,1353,53.2319,13.5038,7.2297,142.621,359.16,52646.4,139.316,295.695,33595.7
20000,250,50,139,11122,5372,1955,452,1099,49.52,9.393,4.9589,171.795,401.532,48493.1,170.389,328.304,30300.3
20000,250,50,142,14420,2803,1758,282,737,45.9176,6.00315,3.26435,199.258,442.833,44414.2,196.393,359.806,27420.4
20000,250,50,145,17075,1138,1256,128,403,42.7472,3.38475,1.9393,235.498,487.397,39263.9,224.796,391.82,24620
20000,250,50,148,18614,380,778,54,174,40.6239,1.79035,1.0778,278.363,527.406,33833.4,255.287,420.486,21743.2
20000,250,50,151,19352,106,447,21,74,39.3508,0.89615,0.58095,327.013,565.249,28652.4,285.523,444.522,19543.1
20000,250,50,154,19759,19,195,3,24,38.6133,0.39565,0.278,386.967,601.014,23716.2,321.123,470.18,17112.9
20000,250,50,157,19903,8,82,1,6,38.2786,0.1771,0.1329,446.092,632.534,19566.5,359.708,494.47,14919.2
20000,250,50,160,19973,0,25,0,2,38.0984,0.06165,0.04955,511.329,666.437,15818.9,401.176,518.738,12973.5
20000,250,100,130,2224,15453,430,528,1365,58.8983,22.8186,13.0442,78.3069,285.188,60630.6,85.9009,241.527,38571.1
20000,250,100,133,4419,12095,864,733,1889,56.8837,18.5705,9.9455,114.568,318.264,56588.5,124.76,269.703,34821.9
20000,250,100,136,7736,8446,1130,854,1834,53.755,14.0705,7.22435,144.497,357.166,52722.1,154.384,299.251,31798.1
20000,250,100,139,11467,5014,1376,701,1442,49.9222,9.75445,5.0016,172.268,400.269,48685.7,183.423,331.787,28858
20000,250,100,142,14703,2546,1303,480,968,46.3308,6.32615,3.3055,200.304,441.442,44511.8,206.889,361.148,26572.8
20000,250,100,145,17273,1020,943,233,531,43.1041,3.65935,2.02055,236.053,485.527,39397.1,231.177,391.364,24055.2
20000,250,100,148,18744,369,575,76,236,40.9019,1.9924,1.1676,277.557,525.487,34096.7,259.334,418.673,21628.8
20000,250,100,151,19496,104,288,24,88,39.4727,0.9802,0.6259,327.753,563.705,28907.7,287.568,444.094,19428.2
20000,250,100,154,19809,27,136,6,22,38.703,0.45825,0.3059,385.062,599.31,23863.4,322.834,469.91,17082.3
20000,250,100,157,19942,4,47,0,7,38.2694,0.1715,0.12435,448.407,634.652,19482.4,358.764,493.392,14959.1
20000,250,100,160,19979,0,20,0,1,38.1084,0.0681,0.0539,511.404,665.891,15786.1,402.713,519.149,12925
20000,250,150,130,1960,15123,330,776,1811,59.2797,23.5051,12.8804,77.0804,282.67,60737.6,105.087,248.753,35901.2
20000,250,150,133,4210,11754,602,1176,2258,57.289,19.1721,9.77025,114.549,316.862,56463.6,140.735,276.058,32512.8
20000,250,150,136,7598,8069,802,1353,2178,54.3887,14.7517,7.20745,144.598,352.966,52823.6,170.235,303.762,29931.1
20000,250,150,139,11360,4830,1098,1077,1635,50.5966,10.3659,5.01805,174.266,396.75,48763.1,196.538,333.285,27592.6
